Course,Course Title,Class Section Availability,Course Start/End Date,Credits,Schedule,Instructor,Class Type,Delivery Method,Course Attribute,Class Comments,Avail Seats:,Course Schedule
MTH230,Applied Calculus,01,8/18/2025 to 12/3/2025,3.00,MW 9:00AM - 10:15AM,"Haines,Evonne",,On Campus,NA,W/D 11/14/2025,12 of 20,Click for Details
ACH101,Introduction to Architecture,22,8/22/2025 to 12/5/2025,1.00,F 12:30PM - 2:15PM,"Demmien,Kara",,On Campus,Fall Only,11/14/2025,1 of 15,Click for Details
FYE101,First Year Experience,46 ET,8/18/2025 to 12/3/2025,1.00,MW 3:30PM - 4:20PM,"Fagnano,Kristine",,On Campus,NA,11/14/2025,1 of 24,Click for Details
ACC123,Introduction to Managerial Accounting,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Pacenta,JoAnn",,Distance Learning,NA,W/D 11/14/2025,-5 of 18,Click for Details
PHA645,Elective Clinical Experience,03,11/3/2025 to 12/12/2025,4.00,No scheduled meetings,"Kavanagh,Kimberly",,Off Campus,NA,"December 4, 2025
Callback dates 12/11/2025 &12/12/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",4 of 5,Click for Details
MGT301,Business Law I,01,8/18/2025 to 12/3/2025,3.00,MW 9:30AM - 10:45AM,"Derr,Kevin",,On Campus,NA,W/D 11/15/2025,-4 of 20,Click for Details
IAS412,"IAS Awareness, Training & Education",41,8/19/2025 to 12/4/2025,3.00,TR 5:00PM - 6:15PM,"Maize,John",,On Campus,NA,11/14/2025,2 of 14,Click for Details
ART202,Introduction to Three-Dimensional Design,21,8/18/2025 to 12/3/2025,3.00,MW 2:00PM - 4:15PM,"Moyer,David",,On Campus,Fall Only,W/D 11/14/2025,1 of 12,Click for Details
PAS641,Internal Medicine Clinical Experience,03,11/3/2025 to 12/12/2025,4.00,No scheduled meetings,"Sedor,Melissa",,Off Campus,NA,"December 4, 2025
Callback dates 12/11/2025 &12/12/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",2 of 5,Click for Details
BIO115,Human Anatomy & Physiology I,22,8/19/2025 to 12/5/2025,4.00,F 11:00AM - 1:45PM...,"Kule,Chris",,On Campus,NA,W/D 11/14/25,5 of 24,Click for Details
HTH126,Pathology & Mental Health,01,8/18/2025 to 12/1/2025,3.00,M 11:00AM - 1:45PM,"Covone,Michael",,On Campus,Fall Only,W/D 11/14/25,15 of 30,Click for Details
AMT236,Engine Performance,01,10/13/2025 to 11/7/2025,4.00,MTWR 8:00AM - 11:15AM...,"Probst,Charles",,On Campus,NA,11/03/2025,4 of 16,Click for Details
CHM210,Organic Chemistry I,01,8/19/2025 to 12/4/2025,3.00,TR 9:30AM - 10:45AM,"Butzler,Kelly",,On Campus,Fall Only,W/D 11/14/2025,14 of 20,Click for Details
AVI210,Composite Aircraft Structures,02,10/29/2025 to 11/10/2025,2.00,MTWRF 8:00AM - 9:15AM...,"Robison,Michael",,On Campus,Fall Only,11/07/2025,2 of 18,Click for Details
PPT129,Polymer Testing Lab,02,8/20/2025 to 12/3/2025,1.00,W 8:00AM - 10:45AM,"Barilla,Adam",,On Campus,Fall Only,withdrawal date 11/14/25,12 of 12,Click for Details
EET247L##,Networking II Lab,01,8/18/2025 to 12/5/2025,0.00,MWF 10:00AM - 10:50AM,"Becker,David",,On Campus,NA,11/14/2025,5 of 19,Click for Details
FYE101,First Year Experience,07 NHS,8/18/2025 to 12/3/2025,1.00,MW 8:00AM - 8:50AM,"Covone,Michael",,On Campus,NA,11/14/2025,0 of 24,Click for Details
PPT316,Mechanical Properties & Testing,01,8/18/2025 to 12/5/2025,4.00,M 8:00AM - 10:45AM...,"Perez,Jose",,On Campus,Fall Only,withdrawal date 11/14/25,4 of 12,Click for Details
ENL201,Technical & Professional Communication,01,8/18/2025 to 12/5/2025,3.00,MWF 9:00AM - 9:50AM,"Morris,Debra",,On Campus,NA,W/D 11/14/2025,4 of 24,Click for Details
DSG328,Parametric Modeling & FEA Applications for Welders,02,8/19/2025 to 12/4/2025,3.00,TR 8:00AM - 10:15AM,"Krawiec,Catherine",,On Campus,NA,11/14/2025,2 of 18,Click for Details
NUR272,Psychosocial Nursing,91,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Account,Test",,Distance Learning,NA,"11/14/25
Restricted to RN Major 
Thurs 6 pm to 7:45 pm Synchronous online
Requires Associated Class NUR272L
Webcam required for exam proctoring
May require identity verification fees
100% instruction via distance",6 of 16,Click for Details
CIT482,Data Science Principles,01,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"McNett,Alicia",,On Campus,Fall Only,11/14/2025,0 of 15,Click for Details
QAL303,Advanced Radiographic Testing of Materials,21,8/19/2025 to 12/4/2025,4.00,TR 12:30PM - 3:15PM,"Nau,Michael",,On Campus,NA,withdrawal date 11/14/25,8 of 15,Click for Details
MGT410,Management of Organizational Behavior,98,8/18/2025 to 12/1/2025,3.00,M 9:00AM - 10:45AM,"Keeley,Todd",,Hybrid,NA,"W/D 11/14/2025 
33% online",-4 of 15,Click for Details
DSM289,"Diesel Electronic Fuels: Systems, Operation & Diagnostics",02 - DG,8/19/2025 to 12/4/2025,5.00,TR 8:00AM - 9:15AM,"Jaconetta,Andrew",,On Campus,Fall Only,WD 11/14/2025,5 of 24,Click for Details
CCD103,Technical Drawing I,01,8/18/2025 to 12/5/2025,4.00,MWF 8:00AM - 8:50AM...,"Miller,Craig",,On Campus,Fall Only,11/14/2025,8 of 18,Click for Details
DSM242L##,Diesel Equipment Air Conditioning Systems Lab,01,8/20/2025 to 12/3/2025,0.00,W 8:00AM - 10:45AM,"Conklin,Brad",,On Campus,NA,WD 11/14/2025,0 of 15,Click for Details
MET311,Computer Solutions of Engineering Problems,01,8/18/2025 to 12/3/2025,3.00,MW 8:00AM - 10:15AM,"Rankinen,Jeffrey",,On Campus,NA,11/14/2025,-1 of 16,Click for Details
BBT414,Building Automation Programming,02,8/19/2025 to 12/4/2025,3.00,TR 10:30AM - 11:20AM...,"Fisher,Andrew",,On Campus,Fall Only,11/14/2025,0 of 14,Click for Details
PPT497,Polymer Engineering Technology Senior Project,22,8/22/2025 to 12/5/2025,3.00,F 1:00PM - 2:15PM,"Rice,Vii",,On Campus,Fall Only,withdrawal date 11/14/25,5 of 5,Click for Details
FYE101,First Year Experience,31 DG,8/20/2025 to 12/3/2025,1.00,W 2:00PM - 3:45PM,"Smith,Drew",,On Campus,NA,11/14/2025,9 of 24,Click for Details
MTH183,College Algebra & Trigonometry II,01,8/19/2025 to 12/4/2025,3.00,TR 9:00AM - 10:45AM,"Owens,Edwin",,On Campus,NA,W/D 11/14/2025,0 of 25,Click for Details
RST100,Automotive History in the 20th Century,21,8/18/2025 to 12/3/2025,3.00,MW 3:30PM - 4:45PM,"Pruden,Eric",,On Campus,Fall Only,11/14/2025,18 of 25,Click for Details
FYE101,First Year Experience,57 ET,8/18/2025 to 12/3/2025,1.00,MW 5:00PM - 5:50PM,"Myers,Shelley",,On Campus,NA,11/14/2025,4 of 24,Click for Details
PHS114,Physics with Technological Applications,21,8/18/2025 to 12/3/2025,4.00,T 12:30PM - 3:15PM...,"LeBlanc,Joseph",,On Campus,NA,W/D 11/14/2025,17 of 20,Click for Details
BIO108,Principles of Biology I,01,8/18/2025 to 12/5/2025,4.00,MWF 11:00AM - 11:50AM...,"Avery,Karen",,On Campus,NA,W/D 11/14/2025,4 of 20,Click for Details
ENL111,English Composition I,30,8/18/2025 to 12/3/2025,3.00,MW 3:30PM - 4:45PM,"Stubbs,Lisa",,On Campus,ENL111 Summer Discount,W/D 11/14/2025,0 of 23,Click for Details
FYE101,First Year Experience,06 ET,8/20/2025 to 12/5/2025,1.00,WF 10:00AM - 10:50AM,"Rich,Tammy",,On Campus,NA,11/14/2025,5 of 24,Click for Details
WEL240,Basic CNC Programming,01,8/18/2025 to 12/3/2025,3.00,MW 9:30AM - 11:45AM,"Allen,Michael",,On Campus,NA,withdrawal date 11/14/25,0 of 15,Click for Details
CSC124,"Information, Technology & Society",47,8/18/2025 to 12/3/2025,3.00,MW 5:00PM - 6:15PM,"Account,Test",,On Campus,NA,11/14/2025,0 of 24,Click for Details
NUR213L##,LPN-RN Role Transition & Medical - Surgical Nursing I Lab,01,9/5/2025 to 11/21/2025,0.00,F 6:30AM - 2:15PM,"Account,Test",,Off Campus,NA,"11/05/2025
Requires Associated Class NUR213-90	
Restricted to NL/NLD major
Health/nursing requirements needed
See clinical grid for details
Times may vary by site
Transportation needed
Additional times to be arranged",8 of 8,Click for Details
EET234,Cisco Systems,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Rice,Mark",,Distance Learning,NA,11/14/2025,23 of 25,Click for Details
PSY111,General Psychology,02,8/18/2025 to 12/3/2025,3.00,MW 9:30AM - 10:45AM,"Wahl,Jennifer",,On Campus,NA,W/D 11/14/2025,0 of 25,Click for Details
ENL111,English Composition I,32,8/18/2025 to 12/3/2025,3.00,MW 12:30PM - 1:45PM,"Nagy,Eric",,On Campus,ENL111 Summer Discount,W/D 11/14/2025,0 of 23,Click for Details
CSC132,Introduction to Gaming & Simulation,01,8/18/2025 to 12/3/2025,3.00,MW 11:00AM - 12:15PM,"McNett,Alicia",,On Campus,Fall Only,11/14/2025,1 of 22,Click for Details
EET494,Senior Project Design,42,8/19/2025 to 12/2/2025,1.00,T 4:30PM - 5:20PM,"Account,Test",,On Campus,Fall Only,11/14/2025,1 of 14,Click for Details
EET303,Industrial Electronics & Applications,02,8/19/2025 to 12/4/2025,3.00,TR 8:00AM - 10:15AM,"Moser,Randall",,On Campus,NA,11/14/2025,0 of 16,Click for Details
GEL105,Introduction to Physical Geology,41,8/19/2025 to 12/4/2025,4.00,TR 5:00PM - 6:15PM...,"Ciavarella,Veronica",,On Campus,NA,W/D 11/14/2025,-5 of 20,Click for Details
ACH243,Structural Principles,01,8/19/2025 to 12/4/2025,3.00,TR 8:00AM - 9:15AM,"Gerring,Dorothy",,On Campus,Fall Only,11/14/2025,1 of 18,Click for Details
HRT208,Containerized Plant Production,01,8/21/2025 to 12/4/2025,3.00,R 11:00AM - 12:45PM...,"Shelinski,Justin",,On Campus,Fall Only,WD 11/14/2025,3 of 15,Click for Details
MTH005,Elementary Algebra I,44,8/18/2025 to 12/4/2025,3.00,TR 6:30PM - 7:45PM...,"Account,Test",,On Campus,NA,W/D 11/14/2025,0 of 21,Click for Details
FYE101,First Year Experience,49 BCM,8/18/2025 to 12/1/2025,1.00,M 3:00PM - 4:45PM,"Sheppard,Wayne",,On Campus,NA,11/14/25,24 of 24,Click for Details
AVI165,Engine Electrical Systems,01,9/15/2025 to 10/10/2025,4.00,MTWRF 8:00AM - 9:15AM...,"Reasner,Brett",,On Campus,Fall Only,10/06/2025,7 of 18,Click for Details
ABM350,Automotive Management Strategic Planning & Personnel,98,8/20/2025 to 12/3/2025,3.00,W 2:30PM - 3:45PM,"Garner,Ronald",,Hybrid,NA,"11/14/2025
50% in-person/50% distance learning",11 of 16,Click for Details
ENL121,English Composition II,01,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"Morris,Debra",,On Campus,NA,W/D 11/14/2025,7 of 20,Click for Details
PHL110,Introduction to Philosophy,21,8/19/2025 to 12/4/2025,3.00,TR 12:30PM - 1:45PM,"Vetock,Jeffrey",,On Campus,NA,W/D 11/14/2025,8 of 25,Click for Details
HSJ261,Families in Crisis,01,8/19/2025 to 12/4/2025,3.00,TR 9:30AM - 10:45AM,"Alberti,Susan",,On Campus,NA,W/D 11/14/2025,5 of 20,Click for Details
MGT355,Quantitative Methods for Business,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Nededog,Jose",,Distance Learning,NA,W/D 11/14/2025,-1 of 15,Click for Details
WEL133,Flux Cored Arc Welding,23,8/18/2025 to 10/10/2025,4.00,MW 12:00PM - 12:50PM...,"Nolan,Matthew",,On Campus,Fall Only,withdraw date 9/30/2025,0 of 15,Click for Details
DEN104L##,Preventive Dentistry Lab,02,8/20/2025 to 12/3/2025,0.00,W 11:00AM - 12:15PM,"Clossen,Tammy; Hicks, Jill; Motel, Bridget",,On Campus,NA,11/14/2025,20 of 20,Click for Details
CET229,Transportation Engineering,21,8/21/2025 to 12/4/2025,3.00,R 12:30PM - 3:15PM,"Fedor,David",,On Campus,Fall Only,withdrawal date 11/14/25,7 of 20,Click for Details
BCT104,Construction Safety & Equipment,01,8/18/2025 to 12/1/2025,1.00,M 8:00AM - 8:50AM...,"Jones,Robert",,On Campus,NA,11/14/2025,7 of 18,Click for Details
NUR340,Pediatric Nursing,01,8/19/2025 to 12/2/2025,4.00,T 9:00AM - 10:45AM,"Account,Test",,On Campus,NA,"11/14/25
Restricted to BGN Major 
Requires Associated Class NUR 340L
Webcam required for exam proctoring
May require identity verification fees",2 of 30,Click for Details
BCT330,Residential Building Systems,01,8/20/2025 to 12/3/2025,3.00,W 11:30AM - 2:15PM,"Francis,Matthew",,On Campus,NA,11/14/2025,13 of 21,Click for Details
MET319,Lean Manufacturing & Quality Control,02,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"Albright,Paul",,On Campus,NA,11/14/2025,3 of 20,Click for Details
HTH325,Healthcare Delivery Systems,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Covone,Michael",,Distance Learning,NA,"W/D 11/14/25 
Times to be arranged. May require identity verification fees. 100% of instruction via distance.",0 of 22,Click for Details
CIT230,Fundamentals of Information Security,22,8/19/2025 to 12/4/2025,3.00,TR 2:00PM - 3:15PM,"Yoas,Daniel",,On Campus,NA,11/14/2025,8 of 18,Click for Details
PAS645,Elective Clinical Experience,01,8/18/2025 to 9/19/2025,4.00,No scheduled meetings,"Kavanagh,Kimberly",,Off Campus,NA,"September 12, 2025
Callback dates 9/18/2025 & 9/19/2025, Health/Nursing requirements needed, May require identity verification fees, May require housing, Times may vary by site, Transportation needed",5 of 5,Click for Details
BCM108,Construction Safety & First Aid,90,8/18/2025 to 12/12/2025,2.00,No scheduled meetings,"Sheppard,Wayne",,Distance Learning,NA,11/14/2025,0 of 20,Click for Details
ENL111,English Composition I,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Account,Test",,Distance Learning,ENL111 Summer Discount,W/D 11/14/2023,9 of 23,Click for Details
BCT135,Weather Resistant Barriers & Finishes,01,8/18/2025 to 12/1/2025,2.00,M 8:00AM - 8:25AM...,"Account,Test",,On Campus,NA,11/14/2025,8 of 18,Click for Details
MET496,Senior Seminar - Lab,21,8/21/2025 to 12/4/2025,3.00,R 1:00PM - 1:50PM,"Troup,Howard",,On Campus,Spring Only,11/14/2025,17 of 20,Click for Details
FOR124,Advanced Forest Mensuration,01,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Easton,Eric",,Hybrid,Spring Only,11/14/2025,0 of 1,Click for Details
DSG323,Design Statics & Strength of Materials,41,8/19/2025 to 12/4/2025,3.00,TR 5:00PM - 6:15PM,"Marconnet,Alex",,On Campus,NA,11/14/2025,12 of 16,Click for Details
CSC124,"Information, Technology & Society",90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Shultz,Walter",,Distance Learning,NA,11/14/2025,0 of 30,Click for Details
BEM399,Holistic Emergency Management in Institutional Settings,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Schlosser,William",,Distance Learning,NA,W/D 11/14/2025,8 of 10,Click for Details
SCI102,Introduction to Forensic Science Laboratory,90,8/18/2025 to 12/12/2025,1.00,No scheduled meetings,"Butzler,Kelly",,Distance Learning,NA,W/D 11/14/2025,0 of 24,Click for Details
WEL249,Robotic Welding,21,8/18/2025 to 12/3/2025,3.00,MW 12:00PM - 1:45PM...,"Meck,Allan",,On Campus,NA,withdraw date 11/14/25,-1 of 15,Click for Details
ACR103,HVAC Print Reading & Automated Design,01,8/18/2025 to 12/3/2025,2.00,MW 4:00PM - 5:45PM,"Account,Test",,On Campus,NA,11/14/2025,12 of 18,Click for Details
HTH338,Quality Assurance in Healthcare,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Covone,Michael",,Distance Learning,NA,"W/D 11/14/25 
Times to be arranged. May require identity verification fees. 100% of instruction via distance.",12 of 22,Click for Details
NUR271L##,Nursing Care of Children Lab,72,8/30/2025 to 9/27/2025,0.00,S 6:30AM - 3:15PM,"Account,Test",,Off Campus,NA,"09/19/2025
Requires Associated Class NUR271-90	
Restricted to NL/NLD major
Health/nursing requirements needed
See clinical grid for details
Times may vary by site
Transportation needed
Additional times to be arranged",2 of 6,Click for Details
NUR306L##,Adult Health Nursing I Lab,01,8/18/2025 to 11/10/2025,0.00,M 6:30AM - 2:15PM,"Account,Test",,Off Campus,NA,"10/15/2025
Requires Associated Class NUR306-01	
Restricted to BGN major
Health/nursing requirements needed
See clinical grid for details
Times may vary by site
Transportation needed
Additional times to be arranged",0 of 9,Click for Details
MGT497,Business Policy & Strategy,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Nededog,Jose",,Distance Learning,NA,W/D 11/14/2025,-1 of 15,Click for Details
HSJ255,Internship I,98,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Moore,Sarah",,Hybrid,NA,W/D 11/14/2025,6 of 15,Click for Details
PHA610,PA Clinical Seminar I,98,8/18/2025 to 12/12/2025,1.00,No scheduled meetings,"Dorman,Heather",,Hybrid,Fall Only,"November 14, 2025
80% remote 20% in person",20 of 30,Click for Details
CIT273,Systems Administration,01,8/18/2025 to 12/5/2025,3.00,MWF 8:00AM - 8:50AM,"Becker,David",,On Campus,NA,11/14/2025,16 of 22,Click for Details
BIO103,Human Anatomy & Physiology Survey,02,8/19/2025 to 12/4/2025,4.00,TR 11:00AM - 12:15PM...,"Hensler Jansen,Laura",,On Campus,NA,W/D 11/14/2025,7 of 24,Click for Details
SGT211,Surgical Technology Practice III,01,8/19/2025 to 12/3/2025,3.50,TW 6:45AM - 3:45PM,"Etzweiler,Jessica",,Off Campus,Fall Only,"11/14/2025
Transportation needed
Times may vary by site",0 of 10,Click for Details
ELT254,Industrial Power & Control Systems,01,8/19/2025 to 12/4/2025,4.00,TR 11:00AM - 12:15PM...,"Counterman,Arthur",,On Campus,NA,11/14/2025,5 of 15,Click for Details
FYE101,First Year Experience,22 BCM,8/18/2025 to 12/1/2025,1.00,M 1:00PM - 2:45PM,"Sheppard,Wayne",,On Campus,NA,11/14/2025,24 of 24,Click for Details
ABC182,Automotive Aero-enhancements,41,8/19/2025 to 12/4/2025,3.00,R 5:00PM - 5:50PM...,"Klinger,Roy",,On Campus,NA,11/14/2025,2 of 18,Click for Details
WEL133,Flux Cored Arc Welding,41,10/13/2025 to 12/11/2025,4.00,TR 5:00PM - 5:50PM...,"Brown,Jason",,On Campus,Fall Only,withdraw date 12/2/2025,0 of 15,Click for Details
DSM289L##,"Diesel Electronic Fuels: Systems, Operation & Diagnostics Lab",02,8/18/2025 to 12/3/2025,0.00,W 8:00AM - 10:45AM...,"Jaconetta,Andrew",,On Campus,NA,WD 11/14/2025,8 of 16,Click for Details
FYE101,First Year Experience,90 ONLIN,8/18/2025 to 12/5/2025,1.00,No scheduled meetings,"Evans,Tina",,Distance Learning,NA,11/14/2025,11 of 24,Click for Details
ACH112,Architectural History,23,8/18/2025 to 12/3/2025,3.00,MW 3:00PM - 5:15PM,"Brooks,Daniel",,On Campus,NA,11/14/2025,0 of 20,Click for Details
NUR270,Childbearing Nursing,01,8/18/2025 to 12/1/2025,3.00,M 11:00AM - 12:45PM,"Account,Test",,On Campus,NA,"11/14/25
Requires Associated Class NUR270L 		
Restricted to NR major
Webcam required for exam proctoring
May require identity verification fees",0 of 23,Click for Details
PHS114,Physics with Technological Applications,41,8/19/2025 to 12/4/2025,4.00,TR 5:00PM - 6:15PM...,"LeBlanc,Joseph",,On Campus,NA,W/D 11/14/2025,5 of 41,Click for Details
HRT110,Soils & Fertilizers,01,8/18/2025 to 12/1/2025,3.00,M 8:00AM - 9:45AM,"Shelinski,Justin",,On Campus,Fall Only,WD 11/14/2025,12 of 25,Click for Details
SPC101,Fundamentals of Speech,06,8/19/2025 to 12/4/2025,3.00,TR 11:00AM - 12:15PM,"Stetter,Robin",,On Campus,NA,W/D 11/14/2025,0 of 20,Click for Details
HIS450,History Seminar,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Miller BAS,Craig",,Distance Learning,NA,W/D 11/14/2025,3 of 5,Click for Details
FHD326,Bakery Operations & Product Development,01,10/23/2025 to 12/5/2025,3.00,RF 7:00AM - 9:15AM...,"Niedermyer,Charles",,On Campus,NA,W/D 11/25/2025,2 of 16,Click for Details
CST204,Decorative Concrete,01,8/22/2025 to 12/5/2025,3.00,F 8:00AM - 9:45AM...,"Dibucci,Joseph",,On Campus,NA,11/14/2025,5 of 13,Click for Details
FHD101,Foundations of Professional Cooking,02,8/20/2025 to 10/9/2025,3.00,WR 7:00AM - 7:50AM...,"Account,Test",,On Campus,NA,W/D 9/30/2025,1 of 1,Click for Details
MTH004,Pre-Algebra,01,8/18/2025 to 12/5/2025,3.00,MW 10:00AM - 10:50AM...,"Account,Test; Myers, Shelley",,On Campus,NA,"W/D 11/14/2025 
first hour will be the reading lab, second hour will be the math portion.",1 of 24,Click for Details
AMT113,Steering & Suspension,05,8/18/2025 to 9/12/2025,3.00,MTWR 8:00AM - 9:45AM...,"Faryniak,John",,On Campus,NA,9/08/2025,3 of 16,Click for Details
FYE101,First Year Experience,54 NHS,8/18/2025 to 12/3/2025,1.00,MW 4:00PM - 4:50PM,"Eckenrod,Christine",,On Campus,NA,11/14/2025,0 of 24,Click for Details
ENL111,English Composition I,05,8/18/2025 to 12/5/2025,3.00,MWF 9:00AM - 9:50AM,"Martin,Jeremy",,On Campus,ENL111 Summer Discount,W/D 11/14/2025,0 of 23,Click for Details
HEO152,Introduction to Heavy Duty Powertrain & Brake Systems,01,8/21/2025 to 12/4/2025,3.00,R 10:00AM - 2:45PM,"Peck,Ryan",,On Campus,NA,WD 11/14/2025,5 of 10,Click for Details
PHA472,Concepts in Physician Assistant Practice,01,8/20/2025 to 12/3/2025,2.00,W 1:00PM - 2:45PM,"Kavanagh,Kimberly",,On Campus,Fall Only,11/14/2025,27 of 30,Click for Details
FYE101,First Year Experience,04 ET,8/19/2025 to 12/4/2025,1.00,TR 11:00AM - 11:50AM,"Delsite Coleman,Meghan",,On Campus,NA,11/14/2025,0 of 24,Click for Details
MGT325,Leadership,01,8/19/2025 to 12/4/2025,3.00,TR 8:00AM - 9:15AM,"Rich,Tammy",,On Campus,NA,W/D 11/14/2025,11 of 20,Click for Details
EET206,Linear Integrated Circuits,21,8/18/2025 to 12/5/2025,3.00,MWF 12:00PM - 12:50PM,"Almasy,Edward",,On Campus,Fall Only,11/14/2025,6 of 24,Click for Details
ELT228,Fundamental Electronics & Controls,01,8/19/2025 to 12/4/2025,3.00,TR 8:00AM - 10:15AM,"Yokitis,Kevin",,On Campus,NA,11/14/2025,6 of 15,Click for Details
MGT410,Management of Organizational Behavior,90,8/18/2025 to 12/12/2025,3.00,No scheduled meetings,"Bukeavich,Summer",,Distance Learning,NA,W/D 11/14/2025,-2 of 15,Click for Details
